layer,metric,node,score
CO_AUTHOR_full,betweenness,J. Schouten,0.0
CO_AUTHOR_full,betweenness,Ferdinand W.N.M. Wit,0.0
CO_AUTHOR_full,betweenness,Ineke G. Stolte,0.0
CO_AUTHOR_full,betweenness,M. van der Valk,0.0
CO_AUTHOR_full,betweenness,Suzanne E. Geerlings,0.0
CO_AUTHOR_full,betweenness,Maria Prins,0.0
CO_AUTHOR_full,betweenness,P. Reiss,0.0
CO_AUTHOR_full,betweenness,for the AGEhIV Cohort Study Group,0.0
CO_AUTHOR_full,betweenness,Katherine W. Kooij,0.0
CO_AUTHOR_full,betweenness,Rosan A van Zoest,0.0
CO_AUTHOR_full,betweenness,B C Elsenga,0.0
CO_AUTHOR_full,betweenness,M. Prins,0.0
CO_AUTHOR_full,betweenness,Marieke Martens,0.0
CO_AUTHOR_full,betweenness,Solange Moll,0.0
CO_AUTHOR_full,betweenness,Jantien van Berkel,0.0
CO_AUTHOR_full,betweenness,Lars Møller,0.0
CO_AUTHOR_full,betweenness,Gerben-Rienk Visser,0.0
CO_AUTHOR_full,betweenness,Cris M. Welling,0.0
CO_AUTHOR_full,betweenness,S Zaheri,0.0
CO_AUTHOR_full,betweenness,M Hillebregt,0.0
CO_AUTHOR_full,betweenness,Luuk Gras,0.0
CO_AUTHOR_full,betweenness,Y M C Ruijs,0.0
CO_AUTHOR_full,betweenness,D P Benschop,0.0
CO_AUTHOR_full,betweenness,Peter Reiss,0.0
CO_AUTHOR_full,betweenness,A M Harskamp-Holwerda,0.0
CO_AUTHOR_full,betweenness,Irma Maurer,0.0
CO_AUTHOR_full,betweenness,M. M. Mangas Ruiz,0.0
CO_AUTHOR_full,betweenness,A F Girigorie,0.0
CO_AUTHOR_full,betweenness,Elisabeth van Leeuwen,0.0
CO_AUTHOR_full,betweenness,F R Janssen,0.0
CO_AUTHOR_full,betweenness,M. Heidenrijk,0.0
CO_AUTHOR_full,betweenness,J. H. N. Schrijver,0.0
CO_AUTHOR_full,betweenness,W Zikkenheiner,0.0
CO_AUTHOR_full,betweenness,M. Wezel,0.0
CO_AUTHOR_full,betweenness,C. S. M. Jansen-Kok,0.0
CO_AUTHOR_full,betweenness,S. E. Geerlings,0.0
CO_AUTHOR_full,betweenness,Mieke H. Godfried,0.0
CO_AUTHOR_full,betweenness,Abraham Goorhuis,0.0
CO_AUTHOR_full,betweenness,Jan T. M. van der Meer,0.0
CO_AUTHOR_full,betweenness,F.J.B. Nellen,0.0
CO_AUTHOR_full,betweenness,Tom van der Poll,0.0
CO_AUTHOR_full,betweenness,Marc van der Valk,0.0
CO_AUTHOR_full,betweenness,J. van Eden,0.0
CO_AUTHOR_full,betweenness,A. Henderiks,0.0
CO_AUTHOR_full,betweenness,A M H van Hes,0.0
CO_AUTHOR_full,betweenness,M Mutschelknauss,0.0
CO_AUTHOR_full,betweenness,H. Nobel,0.0
CO_AUTHOR_full,betweenness,F J J Pijnappel,0.0
CO_AUTHOR_full,betweenness,Anne Marie Westerman,0.0
CO_AUTHOR_full,betweenness,J. de Jong,0.0
CO_AUTHOR_full,betweenness,Pieter G. Postema,0.0
CO_AUTHOR_full,betweenness,Peter H. Bisschop,0.0
CO_AUTHOR_full,betweenness,M. J. M. Serlie,0.0
CO_AUTHOR_full,betweenness,Paul Lips,0.0
CO_AUTHOR_full,betweenness,E. Dekker,0.0
CO_AUTHOR_full,betweenness,Sophia E. J. A. de Rooij,0.0
CO_AUTHOR_full,betweenness,J M R Willemsen,0.0
CO_AUTHOR_full,betweenness,Liffert Vogt,0.0
CO_AUTHOR_full,betweenness,Peter Portegies,0.0
CO_AUTHOR_full,betweenness,Ben Schmand,0.0
CO_AUTHOR_full,betweenness,Gert J. Geurtsen,0.0
CO_AUTHOR_full,betweenness,Jacqueline A. ter Stege,0.0
CO_AUTHOR_full,betweenness,M. Klein Twennaar,0.0
CO_AUTHOR_full,betweenness,Berthe L.F. van Eck‐Smit,0.0
CO_AUTHOR_full,betweenness,D. J. Richel,0.0
CO_AUTHOR_full,betweenness,Frank D. Verbraak,0.0
CO_AUTHOR_full,betweenness,Nazli Demirkaya,0.0
CO_AUTHOR_full,betweenness,I. Visser,0.0
CO_AUTHOR_full,betweenness,Henricus G. Ruhé,0.0
CO_AUTHOR_full,betweenness,Pythia T. Nieuwkerk,0.0
CO_AUTHOR_full,betweenness,Reindert P. van Steenwijk,0.0
CO_AUTHOR_full,betweenness,Erica Dijkers,0.0
CO_AUTHOR_full,betweenness,Charles B.L.M. Majoie,0.0
CO_AUTHOR_full,betweenness,Matthan W.A. Caan,0.0
CO_AUTHOR_full,betweenness,Tanja Su,0.0
CO_AUTHOR_full,betweenness,H.W. van Lunsen,0.0
CO_AUTHOR_full,betweenness,M A F Nievaard,0.0
CO_AUTHOR_full,betweenness,Bert‐Jan H. van den Born,0.0
CO_AUTHOR_full,betweenness,Erik S.G. Stroes,0.0
CO_AUTHOR_full,betweenness,W. Mulder,0.0
CO_AUTHOR_full,betweenness,The WHO Rapid Evidence Appraisal for COVID-19 Therapies (REACT) Working Group,0.00025642305178407885
CO_AUTHOR_full,betweenness,Pere Domingo,0.00025642305178407885
CO_AUTHOR_full,betweenness,Isabel Mur,0.00025642305178407885
CO_AUTHOR_full,betweenness,Gràcia Mateo,0.00025642305178407885
CO_AUTHOR_full,betweenness,María del Mar Gutiérrez,0.00025642305178407885
CO_AUTHOR_full,betweenness,Virginia Pomar,0.00025642305178407885
CO_AUTHOR_full,betweenness,Natividad Benito,0.00025642305178407885
CO_AUTHOR_full,betweenness,Noemí Corbacho,0.00025642305178407885
CO_AUTHOR_full,betweenness,Silvia Herrera,0.00025642305178407885
CO_AUTHOR_full,betweenness,L F Pascual Millán,0.00025642305178407885
CO_AUTHOR_full,betweenness,Jessica Muñoz,0.0002590131836202816
CO_AUTHOR_full,betweenness,Jorge Malouf,0.00025642305178407885
CO_AUTHOR_full,betweenness,Maria Ema Molas,0.00025642305178407885
CO_AUTHOR_full,betweenness,Víctor Asensi,0.00025642305178407885
CO_AUTHOR_full,betweenness,Juan Pablo Horcajada,0.0
CO_AUTHOR_full,betweenness,Vicente Estrada,0.00025642305178407885
CO_AUTHOR_full,betweenness,Félix Gutiérrez,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ferràn Torres,0.00025642305178407885
CO_AUTHOR_full,betweenness,José A. Pérez‐Molina,0.00025642305178407885
CO_AUTHOR_full,betweenness,Jesús Fortün,0.00025642305178407885
CO_AUTHOR_full,betweenness,Luisa María Villar,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ulla Hohenthal,0.00025642305178407885
CO_AUTHOR_full,betweenness,Harri Marttila,0.00025642305178407885
CO_AUTHOR_full,betweenness,Tytti Vuorinen,0.00025642305178407885
CO_AUTHOR_full,betweenness,Marika Nordberg,0.00025642305178407885
CO_AUTHOR_full,betweenness,Mika Valtonen,0.00025642305178407885
CO_AUTHOR_full,betweenness,Matthew J. Frigault,0.00025642305178407885
CO_AUTHOR_full,betweenness,Michael K. Mansour,0.00025642305178407885
CO_AUTHOR_full,betweenness,Naomi J. Patel,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ana D. Fernandes,0.00025642305178407885
CO_AUTHOR_full,betweenness,Liam Harvey,0.00025642305178407885
CO_AUTHOR_full,betweenness,Andrea S. Foulkes,0.00025642305178407885
CO_AUTHOR_full,betweenness,Brian C. Healy,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ruta Shah,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ana Maria Bensaci,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ann E. Woolley,0.00025642305178407885
CO_AUTHOR_full,betweenness,Sarah Nikiforow,0.00025642305178407885
CO_AUTHOR_full,betweenness,Nina Lin,0.00025642305178407885
CO_AUTHOR_full,betweenness,Manish Sagar,0.00025642305178407885
CO_AUTHOR_full,betweenness,Harry Shrager,0.00025642305178407885
CO_AUTHOR_full,betweenness,David S. Huckins,0.00025642305178407885
CO_AUTHOR_full,betweenness,Matthew Axelrod,0.00025642305178407885
CO_AUTHOR_full,betweenness,Michael Pincus,0.00025642305178407885
CO_AUTHOR_full,betweenness,Jorge Fleisher,0.00025642305178407885
CO_AUTHOR_full,betweenness,Jon Lampa,0.00025642305178407885
CO_AUTHOR_full,betweenness,Piotr Nowak,0.00025642305178407885
CO_AUTHOR_full,betweenness,Jan Vesterbacka,0.00025642305178407885
CO_AUTHOR_full,betweenness,Johan Rasmuson,0.00025642305178407885
CO_AUTHOR_full,betweenness,Paul Skorup,0.00025642305178407885
CO_AUTHOR_full,betweenness,Helena Janols,0.00025642305178407885
CO_AUTHOR_full,betweenness,Katarina Niward,0.00025642305178407885
CO_AUTHOR_full,betweenness,Katerina Chatzidionysiou,0.00025642305178407885
CO_AUTHOR_full,betweenness,Hilmir Ásgeirsson,0.00025642305178407885
CO_AUTHOR_full,betweenness,Åsa Parke,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ola Blennow,0.00025642305178407885
CO_AUTHOR_full,betweenness,Anna‐Karin Svensson,0.00025642305178407885
CO_AUTHOR_full,betweenness,Soo Aleman,0.00025642305178407885
CO_AUTHOR_full,betweenness,Anders Sönnerborg,0.00025642305178407885
CO_AUTHOR_full,betweenness,Jan‐Inge Henter,0.00025642305178407885
CO_AUTHOR_full,betweenness,AnnaCarin Horne,0.00025642305178407885
CO_AUTHOR_full,betweenness,Matt Cove,0.00025642305178407885
CO_AUTHOR_full,betweenness,Nao Ichihara,0.00025642305178407885
CO_AUTHOR_full,betweenness,Stephanie Montgommery,0.00025642305178407885
CO_AUTHOR_full,betweenness,Felipe Reyes,0.00025642305178407885
CO_AUTHOR_full,betweenness,Kathryn Rowan,0.00025642305178407885
CO_AUTHOR_full,betweenness,Hiroki Saito,0.00025642305178407885
CO_AUTHOR_full,betweenness,Chris Seymour,0.00025642305178407885
CO_AUTHOR_full,betweenness,Bernadette Schurink,0.0
CO_AUTHOR_full,betweenness,Eva Roos,0.0
CO_AUTHOR_full,betweenness,Teodora Radonic,0.0
CO_AUTHOR_full,betweenness,Ellis Barbé,0.0
CO_AUTHOR_full,betweenness,Catherine S. C. Bouman,0.0
CO_AUTHOR_full,betweenness,Hans H. de Boer,0.0
CO_AUTHOR_full,betweenness,Esther Bulle,0.0
CO_AUTHOR_full,betweenness,Eleonora Aronica,0.0
CO_AUTHOR_full,betweenness,Sandrine Florquin,0.0
CO_AUTHOR_full,betweenness,Judith Fronczek,0.0
CO_AUTHOR_full,betweenness,Leo Heunks,0.0
CO_AUTHOR_full,betweenness,Lihui Guo,0.0
CO_AUTHOR_full,betweenness,Romy du Long,0.0
CO_AUTHOR_full,betweenness,René Lutter,0.0
CO_AUTHOR_full,betweenness,Pam C. G. Molenaar,0.0
CO_AUTHOR_full,betweenness,Andra Neefjes‐Borst,0.0
CO_AUTHOR_full,betweenness,Hans W.M. Niessen,0.0
CO_AUTHOR_full,betweenness,Carel J.M. van Noesel,0.0
CO_AUTHOR_full,betweenness,Joris J. T. H. Roelofs,0.0
CO_AUTHOR_full,betweenness,Eline C. Soer,0.0
CO_AUTHOR_full,betweenness,Joanne Verheij,0.0
CO_AUTHOR_full,betweenness,Alexander P. J. Vlaar,0.0
CO_AUTHOR_full,betweenness,Wim Vos,0.0
CO_AUTHOR_full,betweenness,Nicole N. van der Wel,0.0
CO_AUTHOR_full,betweenness,Allard C. van der Wal,0.0
CO_AUTHOR_full,betweenness,Paul van der Valk,0.0
CO_AUTHOR_full,betweenness,Marianna Bugiani,0.0
CO_AUTHOR_full,betweenness,You Li,0.0
CO_AUTHOR_full,betweenness,Rachel M Reeves,0.0
CO_AUTHOR_full,betweenness,Xin Wang,0.0
CO_AUTHOR_full,betweenness,Quique Bassat,0.0
CO_AUTHOR_full,betweenness,W. Abdullah Brooks,0.0
CO_AUTHOR_full,betweenness,Cheryl Cohen,0.0
CO_AUTHOR_full,betweenness,David P. Moore,0.0
CO_AUTHOR_full,betweenness,Marta C. Nunes,0.000627385764392246
CO_AUTHOR_full,betweenness,Barbara Rath,0.0
CO_AUTHOR_full,betweenness,Harry Campbell,0.02182031901806197
CO_AUTHOR_full,betweenness,Harish Nair,0.0
CO_AUTHOR_full,betweenness,Sozinho Acácio,0.0
CO_AUTHOR_full,betweenness,Wladimir J. Alonso,0.0
CO_AUTHOR_full,betweenness,Martín Antonio,0.0
CO_AUTHOR_full,betweenness,Guadalupe Ayora‐Talavera,0.0
CO_AUTHOR_full,betweenness,Darmaa Badarch,0.0
CO_AUTHOR_full,betweenness,Vicky L. Baillie,0.000627385764392246
CO_AUTHOR_full,betweenness,Gisela Barrera-Badillo,0.0
CO_AUTHOR_full,betweenness,Godfrey Bigogo,0.0
CO_AUTHOR_full,betweenness,Shobha Broor,0.0
CO_AUTHOR_full,betweenness,Dana Bruden,0.0
CO_AUTHOR_full,betweenness,Philippe Buchy,0.0
CO_AUTHOR_full,betweenness,Peter Byass,0.0
CO_AUTHOR_full,betweenness,James Chipeta,0.0
CO_AUTHOR_full,betweenness,Wilfrido Clara,0.0
CO_AUTHOR_full,betweenness,Duc-Anh Dang,0.0
CO_AUTHOR_full,betweenness,Carla Cecília de Freitas Lázaro Emediato,0.0
CO_AUTHOR_full,betweenness,José Alberto Dí­az-Quiñónez,0.0
CO_AUTHOR_full,betweenness,Lien Anh Ha,0.0
CO_AUTHOR_full,betweenness,Rodrigo Fasce,0.0
CO_AUTHOR_full,betweenness,Luzhao Feng,0.0
CO_AUTHOR_full,betweenness,Mark J Ferson,0.0
CO_AUTHOR_full,betweenness,Ángela Gentile,0.0
CO_AUTHOR_full,betweenness,Bradford D. Gessner,0.0
CO_AUTHOR_full,betweenness,Doli Goswami,0.0
CO_AUTHOR_full,betweenness,Sophie Goyet,0.0
CO_AUTHOR_full,betweenness,Carlos G. Grijalva,0.0
CO_AUTHOR_full,betweenness,Natasha Halasa,0.0
CO_AUTHOR_full,betweenness,Orienka Hellferscee,0.0
CO_AUTHOR_full,betweenness,Danielle Hessong,0.0
CO_AUTHOR_full,betweenness,Nusrat Homaira,0.0
CO_AUTHOR_full,betweenness,Jorge Jara,0.0
CO_AUTHOR_full,betweenness,Kathleen Kahn,0.0
CO_AUTHOR_full,betweenness,Najwa Khuri‐Bulos,0.0
CO_AUTHOR_full,betweenness,Karen L. Kotloff,0.0
CO_AUTHOR_full,betweenness,Claudio F. Lanata,0.0
CO_AUTHOR_full,betweenness,Olga López,0.0
CO_AUTHOR_full,betweenness,Maria Renee Lopez Bolaños,0.0
CO_AUTHOR_full,betweenness,Marilla Lucero,0.0
CO_AUTHOR_full,betweenness,Florencia Lución,0.0
CO_AUTHOR_full,betweenness,Socorro Lupisan,0.0
CO_AUTHOR_full,betweenness,Shabir A. Madhi,0.000627385764392246
CO_AUTHOR_full,betweenness,Omphile Mekgoe,0.0
CO_AUTHOR_full,betweenness,Cinta Moraleda,0.0
CO_AUTHOR_full,betweenness,Jocelyn Moyes,0.0
CO_AUTHOR_full,betweenness,Kim Mulholland,0.0
CO_AUTHOR_full,betweenness,Patrick K. Munywoki,0.0
CO_AUTHOR_full,betweenness,Fathima Naby,0.0
CO_AUTHOR_full,betweenness,Thanh Nguyen,0.0
CO_AUTHOR_full,betweenness,Mark P. Nicol,0.0
CO_AUTHOR_full,betweenness,D. James Nokes,0.0
CO_AUTHOR_full,betweenness,Daniel E. Noyola,0.0
CO_AUTHOR_full,betweenness,Daisuke Onozuka,0.0
CO_AUTHOR_full,betweenness,N. S. Palani,0.0
CO_AUTHOR_full,betweenness,Mustafizur Rahman,0.0
CO_AUTHOR_full,betweenness,Kaat Ramaekers,0.0
CO_AUTHOR_full,betweenness,Candice Romero,0.0
CO_AUTHOR_full,betweenness,Elizabeth P. Schlaudecker,0.0
CO_AUTHOR_full,betweenness,Brunhilde Schweiger,0.0
CO_AUTHOR_full,betweenness,Phil Seidenberg,0.0
CO_AUTHOR_full,betweenness,Eric A. F. Simões,0.0
CO_AUTHOR_full,betweenness,Rosalyn Singleton,0.0
CO_AUTHOR_full,betweenness,Sujatha Sistla,0.0
CO_AUTHOR_full,betweenness,Katharine Sturm‐Ramirez,0.0
CO_AUTHOR_full,betweenness,Nungruthai Suntronwong,0.0
CO_AUTHOR_full,betweenness,Agustinus Sutanto,0.0
CO_AUTHOR_full,betweenness,Milagritos D. Tapia,0.0
CO_AUTHOR_full,betweenness,Somsak Thamthitiwat,0.0
CO_AUTHOR_full,betweenness,Ilada Thongpan,0.0
CO_AUTHOR_full,betweenness,L. Gayani Tillekeratne,0.0
CO_AUTHOR_full,betweenness,Yeny Tinoco,0.0
CO_AUTHOR_full,betweenness,Florette K. Treurnicht,0.0
CO_AUTHOR_full,betweenness,Claudia Turner,0.0
CO_AUTHOR_full,betweenness,Paul Turner,0.0
CO_AUTHOR_full,betweenness,H. Rogier van Doorn,0.0
CO_AUTHOR_full,betweenness,Marc Van Ranst,0.0
CO_AUTHOR_full,betweenness,Benoît Visseaux,0.0
CO_AUTHOR_full,betweenness,Sunthareeya Waicharoen,0.0
CO_AUTHOR_full,betweenness,Jianwei Wang,0.0
CO_AUTHOR_full,betweenness,Lay‐Myint Yoshida,0.0
CO_AUTHOR_full,betweenness,Heather J. Zar,0.0
CO_AUTHOR_full,betweenness,R. M. Bateman,0.00025642305178407885
CO_AUTHOR_full,betweenness,Michael D. Sharpe,0.00025642305178407885
CO_AUTHOR_full,betweenness,Justin E. Jagger,0.00025642305178407885
CO_AUTHOR_full,betweenness,Chiara Ellis,0.00025642305178407885
CO_AUTHOR_full,betweenness,Jordi Solé‐Violán,0.00025642305178407885
CO_AUTHOR_full,betweenness,M. López Rodríguez,0.00025642305178407885
CO_AUTHOR_full,betweenness,Estefanía Herrera‐Ramos,0.00025642305178407885
CO_AUTHOR_full,betweenness,JA Ruiz-Hernández,0.00025642305178407885
CO_AUTHOR_full,betweenness,Luis Borderías,0.00025642305178407885
CO_AUTHOR_full,betweenness,N. González-Quevedo,0.00025642305178407885
CO_AUTHOR_full,betweenness,Olga Rajas,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ma Luisa Briones,0.00025642305178407885
CO_AUTHOR_full,betweenness,Felipe Rodrı́guez de Castro,0.00025642305178407885
CO_AUTHOR_full,betweenness,Claudio Gallego,0.0002590131836202816
CO_AUTHOR_full,betweenness,Figen Esen,0.00025642305178407885
CO_AUTHOR_full,betweenness,G. Orhun,0.00025642305178407885
CO_AUTHOR_full,betweenness,Perihan Ergin Özcan,0.00025642305178407885
CO_AUTHOR_full,betweenness,Evren Şentürk,0.00025642305178407885
CO_AUTHOR_full,betweenness,Canan Uğur Yılmaz,0.00025642305178407885
CO_AUTHOR_full,betweenness,Nurcan Orhan,0.00025642305178407885
CO_AUTHOR_full,betweenness,Nadir Arıcan,0.00025642305178407885
CO_AUTHOR_full,betweenness,M. Kaya,0.00025642305178407885
CO_AUTHOR_full,betweenness,Melike Küçükerden,0.00025642305178407885
CO_AUTHOR_full,betweenness,Murat Giriş,0.00025642305178407885
CO_AUTHOR_full,betweenness,Uğur Akcan,0.00025642305178407885
CO_AUTHOR_full,betweenness,Sema Bilgiç Gazioğlu,0.00025642305178407885
CO_AUTHOR_full,betweenness,Eray Tüzün,0.00025642305178407885
CO_AUTHOR_full,betweenness,Reut Riff,0.00025642305178407885
CO_AUTHOR_full,betweenness,Oshri Naamani,0.00025642305178407885
CO_AUTHOR_full,betweenness,Amos Douvdevani,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ryosuke Takegawa,0.00025642305178407885
CO_AUTHOR_full,betweenness,Hisao Yoshida,0.00025642305178407885
CO_AUTHOR_full,betweenness,Tomoya Hirose,0.0
CO_AUTHOR_full,betweenness,Naoki Yamamoto,0.00025642305178407885
CO_AUTHOR_full,betweenness,Hideharu Hagiya,0.00025642305178407885
CO_AUTHOR_full,betweenness,Masahiro Ojima,0.0
CO_AUTHOR_full,betweenness,Y. Akeda,0.00025642305178407885
CO_AUTHOR_full,betweenness,Osamu Tasaki,0.00025642305178407885
CO_AUTHOR_full,betweenness,Kazunori Tomono,0.00025642305178407885
CO_AUTHOR_full,betweenness,T. Shimazu,0.0
CO_AUTHOR_full,betweenness,S. Ono,0.00025642305178407885
CO_AUTHOR_full,betweenness,Toshio Kubo,0.00025642305178407885
CO_AUTHOR_full,betweenness,S Suda,0.0
CO_AUTHOR_full,betweenness,T. Ueno,0.0
CO_AUTHOR_full,betweenness,T. Ikeda,0.0
CO_AUTHOR_full,betweenness,Hiroshi Ogura,0.00025642305178407885
CO_AUTHOR_full,betweenness,Hiroki Takahashi,0.00025642305178407885
CO_AUTHOR_full,betweenness,J. Kang,0.00025642305178407885
CO_AUTHOR_full,betweenness,Youhei Nakamura,0.00025642305178407885
CO_AUTHOR_full,betweenness,Takashi Kojima,0.00025642305178407885
CO_AUTHOR_full,betweenness,Yoshito Izutani,0.00025642305178407885
CO_AUTHOR_full,betweenness,Takuya Ueno,0.00025642305178407885
CO_AUTHOR_full,betweenness,Satoshi Ono,0.0
CO_AUTHOR_full,betweenness,Tadatsugu Taniguchi,0.00025642305178407885
CO_AUTHOR_full,betweenness,M. O,0.00025642305178407885
CO_AUTHOR_full,betweenness,C. Dinter,0.00025642305178407885
CO_AUTHOR_full,betweenness,J. Lotz,0.00025642305178407885
CO_AUTHOR_full,betweenness,Beth Eilers,0.00025642305178407885
CO_AUTHOR_full,betweenness,Christian Wißmann,0.00025642305178407885
CO_AUTHOR_full,betweenness,Rex S. Lott,0.00025642305178407885
CO_AUTHOR_full,betweenness,Marc Meili,0.00025642305178407885
CO_AUTHOR_full,betweenness,Philipp Schüetz,0.00025642305178407885
CO_AUTHOR_full,betweenness,Hassan Hawa,0.00025642305178407885
CO_AUTHOR_full,betweenness,M. Sharshir,0.00025642305178407885
CO_AUTHOR_full,betweenness,M. Aburageila,0.00025642305178407885
CO_AUTHOR_full,betweenness,Nawal Salahuddin,0.00025642305178407885
CO_AUTHOR_full,betweenness,Vasiliki Chantziara,0.00025642305178407885
CO_AUTHOR_full,betweenness,Sophia Georgiou,0.00025642305178407885
CO_AUTHOR_full,betweenness,Angeliki M. Tsimogianni,0.00025642305178407885
CO_AUTHOR_full,betweenness,Panagiotis Alexandropoulos,0.00025642305178407885
CO_AUTHOR_full,betweenness,A. Vassi,0.00025642305178407885
CO_AUTHOR_full,betweenness,F. Lagiou,0.00025642305178407885
CO_AUTHOR_full,betweenness,M. Valta,0.00025642305178407885
CO_AUTHOR_full,betweenness,Georgia Micha,0.00025642305178407885
CO_AUTHOR_full,betweenness,E. Chinou,0.00025642305178407885
CO_AUTHOR_full,betweenness,G. Michaloudis,0.00025642305178407885
CO_AUTHOR_full,betweenness,A. Kodaira,0.0002590131836202816
CO_AUTHOR_full,betweenness,Y. Izutani,0.00025642305178407885
CO_AUTHOR_full,betweenness,Hitoshi Imaizumi,0.00025642305178407885
CO_AUTHOR_full,betweenness,María Victoria de la Torre-Prados,0.00025642305178407885
CO_AUTHOR_full,betweenness,A García-de la Torre,0.00025642305178407885
CO_AUTHOR_full,betweenness,Alfredo Enguix-Armada,0.00025642305178407885
CO_AUTHOR_full,betweenness,A Puerto-Morlán,0.00025642305178407885
CO_AUTHOR_full,betweenness,V. Perez-Valero,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ángel García-Alcántara,0.00025642305178407885
CO_AUTHOR_full,betweenness,N. Bolton,0.00025642305178407885
CO_AUTHOR_full,betweenness,J. Dudziak,0.00025642305178407885
CO_AUTHOR_full,betweenness,Samantha Bonney,0.00025642305178407885
CO_AUTHOR_full,betweenness,Ascanio Tridente,0.00025642305178407885
CO_AUTHOR_full,betweenness,Patrick Née,0.00025642305178407885
CO_AUTHOR_full,betweenness,Maris S. Arcilla,0.0
CO_AUTHOR_full,betweenness,Jarne M. van Hattem,0.0
CO_AUTHOR_full,betweenness,Martin P. Grobusch,0.0
CO_AUTHOR_full,betweenness,Astrid M. Oude Lashof,0.0
CO_AUTHOR_full,betweenness,Nicky Molhoek,0.0
CO_AUTHOR_full,betweenness,Ellen E. Stobberingh,0.0
CO_AUTHOR_full,betweenness,Damian C. Melles∗,0.0
CO_AUTHOR_full,betweenness,John Penders,0.0
CO_AUTHOR_full,betweenness,Kristine Broglio,0.00025642305178407885
CO_AUTHOR_full,betweenness,Jean‐Daniel Chiche,0.00025642305178407885
CO_AUTHOR_full,betweenness,Anna McGlothlin,0.00025642305178407885
CO_AUTHOR_full,betweenness,Genevieve O’Neill,0.00025642305178407885
CO_AUTHOR_full,betweenness,Jane Parker,0.00025642305178407885
CO_AUTHOR_full,betweenness,Gernot Rohde,0.00025642305178407885
CO_AUTHOR_full,betweenness,Paul J. Young,0.00025642305178407885
CO_AUTHOR_full,betweenness,Steven Webb,0.00025642305178407885
CO_AUTHOR_full,betweenness,Laurel Yong-Hwa Lee,0.0
CO_AUTHOR_full,betweenness,Reto Schumacher,0.0
CO_AUTHOR_full,betweenness,Yan Peng,0.0
CO_AUTHOR_full,betweenness,Andrew J. McMichael,0.0
CO_AUTHOR_full,betweenness,Geoffrey L. Smith,0.0
CO_AUTHOR_full,betweenness,Alain Townsend,0.000627385764392246
CO_AUTHOR_full,betweenness,Brigitte A. Askonas,0.0
CO_AUTHOR_full,betweenness,Sarah Rowland‐Jones,0.0
CO_AUTHOR_full,betweenness,Tao Dong,0.0
CO_AUTHOR_full,betweenness,Mads Delbo Larsen,0.0
CO_AUTHOR_full,betweenness,Erik L. de Graaf,0.0
CO_AUTHOR_full,betweenness,Myrthe E. Sonneveld,0.0
CO_AUTHOR_full,betweenness,H. Rosina Plomp,0.0
CO_AUTHOR_full,betweenness,Willianne Hoepel,0.0
CO_AUTHOR_full,betweenness,Hung‐Jen Chen,0.0
CO_AUTHOR_full,betweenness,Federica Linty,0.0
CO_AUTHOR_full,betweenness,Remco Visser,0.0
CO_AUTHOR_full,betweenness,Maximilian Brinkhaus,0.0
CO_AUTHOR_full,betweenness,Tonći Šuštić,0.0
CO_AUTHOR_full,betweenness,Steven W. de Taeye,0.0
CO_AUTHOR_full,betweenness,S Toivonen,0.0
CO_AUTHOR_full,betweenness,Carolien A. M. Koeleman,0.0
CO_AUTHOR_full,betweenness,Susanna Sainio,0.0
CO_AUTHOR_full,betweenness,Chiara E. Geyer,0.0
CO_AUTHOR_full,betweenness,Ninotska I. L. Derksen,0.0
CO_AUTHOR_full,betweenness,Gertjan Wolbink,0.0
CO_AUTHOR_full,betweenness,Menno P.J. de Winther,0.0
CO_AUTHOR_full,betweenness,Sanne de Bruin,0.0
CO_AUTHOR_full,betweenness,Amsterdam UMC COVID-19,0.0
